source_platform,app_id,country,review_id,review_title,review_text,rating,review_date,user_name,collected_at
Apple App Store,570060128,us,14076987816,Please fix the voice detector,It won’t detect me saying えいがorに,1,2026-05-17 19:43:54-07:00,Bussycrasher,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076966637,Duolingo rocks,This is super fun and vert addicting,5,2026-05-17 19:34:29-07:00,Duolingo is fun!,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076960603,the battery is stupid,it’s good besides the fact that you run out of battery to learn so quickly. if they wanted you to really learn they wouldn’t make it so you have to pay to even be able to use it for 15 minutes a day 😐,4,2026-05-17 19:31:47-07:00,OrangeAnt11,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076956581,You have to pay for super to practice piano,"So I’m learning, German I play chess and also piano, but I wanna practice a certain song, but it won’t let me because I have to pay for super which I understand but like I don’t want to pay for it, especially if it’s only for one thing it especially if I don’t use Duolingo every like every day which I do but like I just get my lesson done boom done for the day but if I do that like every day, I when I use the subscription to its fullest capabilities, especially since I’m still a kid",3,2026-05-17 19:30:00-07:00,hg fbfbgg,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076950860,I love Duolingo,Duolingo is so helpful and it helps me speak Spanish a lot and it has fun images to help me be entertained as well.,5,2026-05-17 19:27:30-07:00,Journey Bailey,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076949950,I love this app but there some problems,I really wish that the developer would give us unlimited energy,5,2026-05-17 19:27:06-07:00,Liam Lainez romero,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076939652,Power feature is HORRIBLE,The new-ish power instead of hearts is horrible. I can sometimes not even get through 2 lessons - and I don’t even get any wrong. So annoying. Change it back to hearts.,1,2026-05-17 19:22:30-07:00,Kkireinaa,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076917771,No support,The app freezes and I have to unload and re download the app numerous times. It sucks,1,2026-05-17 19:12:58-07:00,szq17,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076903033,"It’s really good, but I just have one problem","I really love the Duolingo. I also love the owl. It’s really funny and cute and I decided to put it in my home screen but sometimes when I did do my Duolingo, it always you did not do it and when I check my home screen of Duolingo, it says, please do your Duolingo even though I already did can you please fix this bug?",5,2026-05-17 19:06:35-07:00,Yowhatisuygang,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076901515,ONE sPeCiFiC thing that should be added ^_^,"the only thing that i BEG the people to add is: Being able to add your own schedule. Imagine i wanted to have a schedule of learning lessons on Wednesday, Thursday, And Friday, so i click a “Make your own schedule” button (that isn’t there yet), Then make the schedule! (btw how did u make learning this fun!??)",5,2026-05-17 19:05:54-07:00,Judging Gal,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076900846,It's good,"It's a really good app but it has its faults not gonna lie. I like that I can learn other languages and have fun doing it the bugs sometimes with the speaking excersises though those are annoying anyways my main issue is the energy I prefer the hearts better cause I can learn more than with the energy plus with earth you could do lessons to earn them back but with the energy you either have to pay, use 600 gems, or wait like 24 hours it's just exhausting",4,2026-05-17 19:05:37-07:00,Sleepy_Meepy,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076858975,Frustrating,The daily energy given is rigged to push you towards buying. Used to be a lot more friendly and allowing free time to play.,1,2026-05-17 18:47:36-07:00,Tman4msu,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076848001,Duolingo,It’s really fun and helps me learn languages I don’t know and learn what the people at my barber shop say,5,2026-05-17 18:42:53-07:00,Sjfufh,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076826155,New updates are terrible,"These new updates are absolute trash, way to break what wasn’t broken. The energy system is so dumb.",2,2026-05-17 18:33:34-07:00,Razzlystar,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076820032,Missing Languages,I went to add russian and there is no russian there to add? But yet you say in your description all the a languages and one of them is russian.,3,2026-05-17 18:30:58-07:00,BookwormBird,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076808853,Obvious 5 star,So good perfect teaching and just overall very good,5,2026-05-17 18:26:17-07:00,c00lkid6741,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076801573,Its great,"I’ve had Duolingo for a few years now and I have a 1000 say streak and I’ve been learning a lot so I want to say this last message in Japanese, Duolingoが大好きで、今ダウンロードできて素晴らしいです。",5,2026-05-17 18:23:11-07:00,Genluev,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076787789,Good,Helps me learn greek for school,4,2026-05-17 18:17:16-07:00,Art lover for life,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076752051,This app,This app is good But  I think they need to make you be able to understand the language more than be able to write it,4,2026-05-17 18:02:10-07:00,Fdhvdfg,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076700995,I learned chess so fast!,I’m 34 and finally learned how to play chess. I am having a blast doing it. The coach guy is absolutely hilarious!! His phrases crack me up. Very motivating. Upgrade to super cuz it’s annoying to deal with the ads and reminders.,5,2026-05-17 17:40:23-07:00,AMBONDCH,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076700031,Awesome app!,This app teaches me Spanish everyday and it is not boring at all! I also love playing chess on Duolingo!,5,2026-05-17 17:39:57-07:00,CJHeff,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076696548,Issue with voiceover,"When it's selecting words, the only way to do so is by turning on screen recognition, but some of the smaller words like yes aren't visible with voiceover. It makes it very hard to complete a lesson",2,2026-05-17 17:38:27-07:00,Sweet pea 1 to 2,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076696340,Amazing way to learn,"I really love it, I wish I can’t afford it",5,2026-05-17 17:38:22-07:00,Bandida357,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076691511,App is great but….,I have kept up my Japanese using this app but what I don’t like is some languages shows they can create lessons for but they choose to not put those languages for the other way. I want to learn Tagalog but there’s no English to Tagalog but there’s a Tagalog to English showing it’s possible but why? There’s the ability but it’s not done which then makes me have to run to other apps to do so this definitely needs to be looked at cause that makes no sense.,4,2026-05-17 17:36:18-07:00,410joey,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076664923,Constant crashes,"Getting kind of tired of the constant crashes, especially when I’m about to open a rewards chest, like the third tier, causing me to miss out on my 3x points for the next day. It’s happened MULTIPLE times this past week, making it exceedingly difficult to keep up my rank in the Diamond league. PLEASE FIX IT. I’m a paying member with a 2255 day streak. I shouldn’t have to keep dealing with this b.s.!",3,2026-05-17 17:24:55-07:00,vspence2,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076656990,Worst game ever,Because you keep on stopping with my apps and it is the worst game,1,2026-05-17 17:21:35-07:00,The worst game ever 😒,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076649840,Really good app i recommend!,"I love Duolingo, im learning french and i only started like 2 weeks ago but i know SOOO much french now!! Its really fun to do when your bored or need to learn an language quickly. You learn all the basic words first then you start learning how to introduce yourself, order food, then have a straight up conversation! Im not fluent yet, but i can tell i will be!! Plus theres no random minute long adds, it’s literally the little cartoon Duolingo people telling you to get super Duolingo in like under 5 seconds (i dont have it because i feel like it’s unnecessary honestly). The only thing is you have to have the little power things to do lessons and sometimes it will run out like half way into a lesson so thats kind of annoying and you have to wait for like an hour to recharge/wait for the Duolingo adds SOMETIMES. Also theres a cute widget with the duolingo owl bird thing reminding you to practice!",5,2026-05-17 17:18:31-07:00,"zzzz.ppppb,ytgrfn bbbbe",2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076648106,It made me,It says if I don’t give a good review it will off me.,5,2026-05-17 17:17:46-07:00,khernandez1130,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076642796,Great app,"Duolingo is great. It helped with my learning I was able to learn more math and Spanish. So I recommend getting it there was one problem I had though. I decided to help my learning and got super duo. So I looked into the cool features you would get if you got it. And one of them said it would give me access to ""FaceTime"" with characters. And I thought that was cool so I got super duo. And it gave me some cool features but it also never gave me the feature to facetime. So yeah I would get duo but if you trying to get FaceTime you have to pay extra money.",4,2026-05-17 17:15:34-07:00,I recommend 🙂😕,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076638406,Muito bom,Recomendo para todos os meus amigos,5,2026-05-17 17:13:40-07:00,Helenna de Jesus,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076630603,💕🫰AWESOME🫰💕,"This app is truly amazing! Even with just the standard plan learning is so fun and easy! I also love how there are so many options to try to keep you motivated to do your lessons. You can put restrictions to your apps, widgets,reminders and so much more! The app is so fun, motivating and educational. However my only complaint is that even at let’s say 10:00 am in the morning duo is spamming you with notifications telling you to do your lessons. I feel it would be more appropriate to remind me at scheduled time only IF I have not done my lesson(s) yet. But otherwise the app it truly AMAZING! Keep up the awesome work and maybe consider my thought!💕💕🫰🫰✨✨",5,2026-05-17 17:10:20-07:00,Lauralee king,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076614460,Duolingo,"Duolingo is the perfect learning app if you want to learn different languages how do use pianos instruments and honestly it’s really good one if you need anything it is here to help you. It is fun, cool entertaining and honestly, I get stuck on this game all the time because I really don’t wanna lose my streak if you don’t like being bothered randomly I get it but it’s gonna happen every day so you don’t lose your streak I hope you have fun learning this, like for example I can play piano. I used to not be able to so I hope you guys have fun learning peace.have funn.",5,2026-05-17 17:03:35-07:00,Grid fob chef,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076613749,Very hard to register a family,"I tried to register my wife and already paid the family rates, but she is finding it almost impossible to be able to register because they keep trying to charge her extra  This is scandalous. Do they have it set up this way so they can cheat people out of extra money? Things should not be this hard, especially for those who are highly educated.",1,2026-05-17 17:03:18-07:00,ציפור חופשייה,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076597323,Best game ever,"So one day I downloaded this game, thinking it was a scam, but it’s actually not you get free lessons except for super Duolingo but it’s awesome. Awesome awesome because I know hello in Japanese konnichiwa it’s not a scam. Try download it",5,2026-05-17 16:56:09-07:00,The best teenagers in 2026,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076586845,So cool,It’s a very good game and it helps me allow my French. I mean I’m nine years old and I’m learning French. It’s so easy. I know I sound like a bot but I’m really not that rhymed. It’s really good and I love it and I hope that you love as much as I do.,5,2026-05-17 16:51:35-07:00,So cool😃😀😃😀😃,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076578734,Loves,I love duo it makes learning fun I love it so much and I am learning so many new things 🩵🫶🏻🫶🏽🩷💙💕,5,2026-05-17 16:48:06-07:00,Bunnyqueen1066,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076573918,The best launguage app ever,Duolingo is the best app for learning a new language or even chess. When I was little I used to use it to learn Spanish. I was so good I started speaking Spanish 24\7 so my parents had to learn Spanish too just to understand me. Duolingo can also now teach chess. Oh I forgot Duolingo has like only one add per a week. This app is also really fun. I highly recommend this. (Ps sorry my review is so long),5,2026-05-17 16:45:58-07:00,Cutie bun bun 2,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076567117,Could be great but so annoying,I really like it but it always times out with and then I either have to use gems to do time bonuses or lose. Which just drives me up a wall! And it doesn’t seem to matter how much internet I have. Just really makes me mad!,2,2026-05-17 16:42:57-07:00,LittleDipperdogmom,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076565296,Duolingo,Great,1,2026-05-17 16:42:09-07:00,Ooooogyu5vty4hgvj6,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076553864,𝕀 𝕝𝕚𝕜𝕖 𝕥𝕙𝕖 𝕔𝕙𝕖𝕤𝕤,ℂℍ𝔼𝕊𝕊𝕊𝕊𝕊𝕊𝕊 ♞▀▄▀▄♝▀▄♞▀▄▀▄♝▀▄♞▀▄▀▄♝▀▄♞▀▄▀▄♝▀▄♞▀▄▀▄♝▀▄♞▀▄▀▄♝▀▄♞▀▄▀▄♝▀▄♞▀▄▀▄♝▀▄,5,2026-05-17 16:37:14-07:00,ℂ𝕖𝕖𝕛𝕒𝕪,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076542285,Bad,Very bad,1,2026-05-17 16:32:17-07:00,Adelyn’s,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076539080,😔😔,So I did my lesson and it still said I didn’t do it and I lost my battery when I tried to redo it and now I will loose my 61 day streak😭😭😭,3,2026-05-17 16:30:55-07:00,IT SCAMMING SO MUCH KIDS,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076521240,Yay,Please please please add Hindi,5,2026-05-17 16:23:12-07:00,Fluffy Joe 111,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076514342,Need to adjust!,"I think that it shouldn’t have adds ‘cause it limits our learning, and it shouldn’t bug us as much! Otherwise I love how it is run! :)",4,2026-05-17 16:20:15-07:00,"Love,GoatLady1128",2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076496395,Love it,My family is really enjoying the app even the ads make my dad sometimes,5,2026-05-17 16:12:34-07:00,Shanyshan85,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076463514,Chess bot is engagement bait,"The chess bot plays near perfect accuracy moves consistently for the first matches you play everyday if it detects you’ll play until you beat it. Then, once it hits your number, it’ll blunder obvious checkmates. Additionally, you can’t select white or black, and you can’t even select a time control. And it always displays weird pictures of Oscar, who goads quite frequently. I’m not great at chess but I’m good enough to know that this is not designed to teach you chess but to keep you engaged.",1,2026-05-17 15:58:27-07:00,Anon. Eye moss,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076462207,I love Duolingo,I love Duolingo because it benefits my education,5,2026-05-17 15:57:53-07:00,Claire Polak,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076454825,Es muy divertido,Me gusta mucho aprender despacio pero seguro,5,2026-05-17 15:54:44-07:00,Santos murad 1,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076425965,YOU REMOVED MY STREAK FOR NOT DOING A 4 LESSON CHALLENGE,helped me learn a couple words and stuff and I don’t always do it on time so it I used to but TODAY THERE WAS A 4 LESSON THING I THOUGHT IT WAS JUDT S CHALLENGE I EXITED OUT OF IT AND I WAS TRYING TO DO A NORMAL LESSON AND IT MADE ME LOSE MY STREAK SO I DELETED IT I HATE IT SO MUCH NOW IT SUCKS BALLS,2,2026-05-17 15:42:17-07:00,I have to pay for it idk why,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076414727,APP,Nice way to study,5,2026-05-17 15:37:31-07:00,Farruko2J&B,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076403092,i love you duo,i love you,5,2026-05-17 15:32:34-07:00,Hung Jao,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076389474,Amazing until…,So I got Duolingo 5 months ago and it has been great. But today I opened the app and doing my 94 day streak. But then it kept exiting me out of the app before I could finish my lesson. It was wasting all my energy every time I tried to finish a lesson. I couldn’t finish my lesson and I didn’t have enough gems to get more energy.  Because I needed to finish a lesson to get enough gems to get more energy. So I am pretty mad.,4,2026-05-17 15:26:44-07:00,Jean-shorts#2,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076380968,Epik,Uh teaches me languages and stuff I am good at Japanese and learning their alphabets thanks to it,4,2026-05-17 15:23:13-07:00,Lupin3 ;p,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076349310,Removes your streak if crossing time zones,"You will lose your duolingo streak if crossing time zones or passing the international date line, even if it has been less than 24 hours since you renewed your streak.",1,2026-05-17 15:10:01-07:00,pdjfjdjsja,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076340894,Amazing teaching!,"I’m learning Vietnamese, and this app has really helped me improve and understand it. Best app for language!",5,2026-05-17 15:06:29-07:00,Moonwatcher :),2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076332757,Hi,"This is a great learning thing, you can talk, listen, and select the correct thing. Only problem is the battery thing, it doesn’t give you enough time to think it through and just makes you stop learning even if you really want to learn more. That ruins the entire concept. I never get a question wrong but still have to stop in the middle of a lesson while I’m learning.",2,2026-05-17 15:03:07-07:00,vaevoid,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076331977,Improves a lot,"You’re probably not even reading this but, I started learning Hindi on Duolingo, and it has beeen a great experience. In two weeks I learned  20 new words and how to convert them into simple sentences. I love how Duolingo gets you to arrange words, write, and even speak out loud in a foreign language. And it doesn’t just stop with languages. Duolingo teaches chess, math, and music too in bite sized lessons. There are over 30 different languages you could choose from, and they’re all free. I love Duolingo and I highly recommend it to whoever’s reading this and looking for a fun educational resource.",5,2026-05-17 15:02:49-07:00,🤪🫥🤧,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076321006,Sooo amazing,"Much better than a book, immersive learning at all levels.",5,2026-05-17 14:58:14-07:00,Joshuaabr,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076313679,Needs improvement,"To get ready for a trip to France, I used Duolingo to try to learn French. When I started, the app asked me my purpose with travel as a choice. The units focused only a little on travel. Mostly it seemed to focus on everyday life.  After 30 units, not one dealt with ordering dinner at a restaurant. I didn’t even learn the word for dinner. The only gfood words I learned were baguette, croissant, eclair, sandwich, salad and pizza.  What about chicken or fish?  Fruit maybe? Did they talk to a traveler when they designed this app? I think not.  I will put Google Translate on my phone.  I think I’ll need it. 😞",3,2026-05-17 14:55:12-07:00,JSquared58,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076310457,Duolingo,You help me learn so much Arabic and now I have a conversation with people in Arabic.,5,2026-05-17 14:53:50-07:00,Girl💅👄❤️,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076295970,THIS APP GAVE ME HERPIES,"The duo lingo bird is not who you think it is. He is a freak, monster, and liar.",1,2026-05-17 14:47:53-07:00,JackySmackWackyPoo,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076292785,W Duolingo,"Amazing, I started in Jr. high and it gave me a gigantic head start in high school when we started language classes. Starting Duolingo really helped me and my friends have something to talk about.",5,2026-05-17 14:46:36-07:00,A-ham5364,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076264553,Wrong translation,"I was doing Korean letter lessons, and when saw,”빙수“ and translated it, it said,”shaved ice” not,” bingsu” so please please please change it back to,” bingsu, not,”shaved ice”. Plus, you have so many mistakes in Korean",1,2026-05-17 14:35:00-07:00,Charles Nik seaton,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076263443,10/10,Best thing I have on my phone and it needs no WiFi,5,2026-05-17 14:34:32-07:00,Joella fbm,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076260941,"🦔 Пожалуйста  ,  верните    бесконечную  энергию !!!! 🦔","Приложение супер ! Все удобно , ошибки и правильное написание 
предложений объясняются  .  
     Но     из-за того  ,  что появилась постоянная реклама Super Duolingo  и ограничили количество энергии (хотя     раньше у меня была безлимитная энергия  )  ,  невозможно заниматься  .  Я  не могу пройти даже  один   урок   ,    мне  просто не хватает энергии . 

      🦔Пожалуйста ! Верните бесконечную энергию !!!! 🦔",2,2026-05-17 14:33:34-07:00,Табурето4ка,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076211178,Fouling,5 stars,5,2026-05-17 14:13:49-07:00,Danielle200,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076205866,Duolingo,Pretty good except you have to pay for the free subscription. It’s not really free.,5,2026-05-17 14:11:45-07:00,TUUCCY,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076200806,Duolingo,Duolingo is so fun! It is probably the funnest game on my phone! 🥸😄😍 I love it!,5,2026-05-17 14:09:48-07:00,GrouchoBill,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076176050,A really good language and learning app 10\10 learning app,Overall a good app it does force you to start a free trial but overall a really good app!,5,2026-05-17 14:00:03-07:00,Kai’sfiremonster,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076174086,😍,I'm learning Korean and this app helps soooo much I was gonna take a course but my friends recommended Duolingo to me so I tried it again this helps so much already know 10 words in Korean in 1 lesson!,5,2026-05-17 13:59:18-07:00,𝔼𝕞𝕚𝕝𝕪 ❦❦❦,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076143032,Try it,SOOOOOOOOOOOOOOOOOOOOOO GOOD TRY IT NOW,5,2026-05-17 13:47:30-07:00,Yummy Milkshake,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076126775,Getting worse and worse,"Everything about this app is getting  horrible. The listening is the worst!  And flash card frenzy should never, ever be used for challenges because it never understands and wastes tons of time between words. 

Seriously, fix the app or I’m going g back to Babble.",1,2026-05-17 13:41:17-07:00,Jeff The Froy,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076109222,Premium has ADS to upsell gems,"UPDATE:
As annoying as ever. Potential buyers should understand this app intentionally changes the positions of the ‘buy power ups’ and ‘decline’ buttons from left to right, so that you never know where to press to dismiss an offer of purchasing points to continue a round.  This is incredibly annoying, inefficient for the player, and is in bad faith.  It leaves a bad taste in my mouth that will be remembered when it comes time to renew. 

I bought the “no ad” family plan… yet Duolingo wants to hawk their gem packs for 99 cents, 4.99 or 9.99 when I haven’t played as much, so I don’t have more gems earned/ stored . I should be able to shut off this nonsense in settings. It makes sense to allow you to power up IF and only if you have enough gems collected from play, but having in-app purchases in an already PAID app is predatory. A PAID app should NEVER have in-app purchases pushed at someone, unless they actively choose to have them shown to them in the settings. Shame on you all for doing this in PAID plans. PARENTS beware of this predatory feature and make sure in-app purchases are set to OFF on your child’s device- they will still be bothered and nagged on their device/their time will be wasted dealing with these ridiculous popups, but at least you won’t have unexpected charges for what you thought was a “PREMIUM” all inclusive subscription. This is why I generally don’t buy subscriptions… exactly because of nonsense like this!",2,2026-05-17 13:34:43-07:00,specialappssk,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076097665,fun!!!,made Spanish fun and easy to learn and it’s free!!!!💗💗💗,5,2026-05-17 13:30:27-07:00,reviewgeek101,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076035823,Duolingo is the best language learning app,Duolingo helps me so much with my languages and I’m already mostly know in Spanish and I got that app yesterday. I do a couple lessons a day and it helps me a lot.,5,2026-05-17 13:07:55-07:00,Duolingo🥰😘😜😝🤓,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076034613,A waste of storage space,THIS APPS CHESS BOT IS SO HARD TO BEAT AND IM ONLY AT 100 ELO😭😭😭😭THIS APP SUCKS,1,2026-05-17 13:07:28-07:00,BusinessJJ,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076029095,My review,I love this but I hate how you lose energy and I wish their was science to but I am enjoying this app a lot,4,2026-05-17 13:05:24-07:00,Fearless girl 687,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076021713,I love Duolingo!!!!!❤️,"This educational game is sooooo much fun and learns everything like languages, math, music, and chess, which is my favorite and the best part is you can become very familiar and great with whatever you are learning and they make it fun!!! 🤩 I hope you have fun learning, and 5 stars, get this app!!! This app is for all ages of sort, like for me I’m 10. Have fun!!😊 - Emerson 10 years",5,2026-05-17 13:02:43-07:00,Eeemmmeeerrrssoon,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14076006927,Great,Awesome so awesome,5,2026-05-17 12:57:16-07:00,jesse38566,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075976947,Good app but..,Hi so this is a good app but I wish you guys could add more instruments!! (Like teaching notes for a specific instrument and the fingering and the review what we learned on the instrument virtual ofc) but I play the clarinet and wanna get better!,4,2026-05-17 12:46:32-07:00,ellison chynoweth,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075967386,Brush,Rush,5,2026-05-17 12:43:10-07:00,Boris’sj,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075963628,Awesome,"Duolingo, the best app ever",5,2026-05-17 12:41:49-07:00,Awesomeness and radical ￼￼,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075949597,Best app ever,Who is the best app I have ever used to help me learn how to do different languages I absolutely,5,2026-05-17 12:36:56-07:00,Richie Gingrich,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075920749,Best ! Including super,"Duolingo is the best and I’m learning Korean and Spanish but this is probably like the best trials. I also did with the super I get a call Lily and every time I make a mistake it just says I answered it and it makes me feel better when I go in the end and I see what I said saying when I said I’m from America cause I thought she said where do you live but then it said the coffee I like is Americano, which is that helped alot",5,2026-05-17 12:26:57-07:00,Aubs .M,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075916394,Chess ELO is innacurate,"I think that losing against Oscar should make you lose less elo, and that winning against Oscar should make you get more elo. I don’t like that system because the chess.com elo ratings are significantly more accurate, so maybe have the games against Oscar review the moves during the game so the player (not Oscar) can get a more accurate elo. Otherwise, this app is awesome!",3,2026-05-17 12:25:27-07:00,Kelvin18,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075895328,Yep,Yep,5,2026-05-17 12:18:05-07:00,Yepppyyayyyy,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075877594,Duolingo,The best app to learn Spanish for like trips,5,2026-05-17 12:11:58-07:00,Alexthegoat6721,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075862033,Duolingo,It is good but doesn’t teach Spanish,3,2026-05-17 12:06:40-07:00,"Maddie, Maddie Madison",2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075861299,Battery,Everything in Duolingo is perfect except for the battery I have to spend a whole day off and the battery doesn’t even last that long it only lasts like 5 mins do Duolingo that’s something to fix,5,2026-05-17 12:06:24-07:00,😝 🥹🥹🥹🥹🥹😌😌😌😌😝😝😝😝,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075856000,Pay too learn bs,You only get full access if you’ve paid like they’re trying too prevent you from fully learning your course,3,2026-05-17 12:04:35-07:00,Musu1226,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075850416,Fun Meditation,This helps me relax before bedtime. Duo builds up my learning While being ultra fun!,5,2026-05-17 12:02:42-07:00,SabarStudios,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075844130,Awesome,"So, I did not know any Spanish or any other languages before. This helped me learn, and it’s completely free! I would recommend this.",5,2026-05-17 12:00:34-07:00,weasters,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075828027,Duolingo,It is the best game ever,5,2026-05-17 11:55:07-07:00,Yura74,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075796255,Hhhk,5,5,2026-05-17 11:44:27-07:00,V tile style,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075788035,Vocabulary Dictionary Feature,I think Duolingo should add a real dictionary or vocabulary section that unlocks words as users learn them. Being able to easily review previously learned words would make language learning much easier and improve memorization. It would also help users quickly look up words later when trying to use the language in real-life conversations. A feature like this would make reviewing vocabulary much more organized and useful.,5,2026-05-17 11:41:43-07:00,Blueblaze gaming,2026-05-20T03:14:33.977405+00:00
