source_platform,app_name,app_id,country,review_id,review_title,review_text,rating,review_date,user_name,collected_at
Apple App Store,Spotify,324684580,us,14078998281,Spotify,I love my goatttt,5,2026-05-18 09:27:16-07:00,Maddy🐐👸🏽👑,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078993297,Exactly like pandora,Can’t even to play lists I made myself just random music that sounds similar unless you buy premium free is useless,2,2026-05-18 09:25:40-07:00,5gravy,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078973831,Sound tracks,Great,5,2026-05-18 09:19:23-07:00,BROPETE70,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078968522,A R,It’s music and yea,5,2026-05-18 09:17:39-07:00,Whatamisupposetouse,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078965793,Encantamiento,Impactante es esto,5,2026-05-18 09:16:47-07:00,Senjus ten,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078963406,Good BUT,The app is good but looping songs is only on my iPad and I can’t do it on phone,2,2026-05-18 09:15:59-07:00,Tungtungsahurcocomelon,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078953829,Awesome app,I use this thing every day… Spotify is the best!,5,2026-05-18 09:12:53-07:00,pokemnon,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078946554,Spotify is no longer simply great music :(,"This app used to be my favorite for Music but I’v gotten to the point where I’m canceling and switching over to Apple Music, amazon, doesn’t really matter. I HATE driving and trying to switch playlists now, or searching for a new album that just dropped. There are soooooo many steps and menus for something that was supposed to be search and click (used to be). It’s not a social media for music libraries and not an optimal listening platform. Soooo convoluted and the smallest actions are now full on submenu search and rescues.",1,2026-05-18 09:10:33-07:00,The_Grand,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078941841,Icon is a 👎 for me,"The new icon really irks me. I had to hide it in a folder to get it off my home screen. All for trying something new, but really don’t like it. Not a 1 star app, but want to get my “no vote” noticed.",1,2026-05-18 09:09:03-07:00,dwbnyc,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078937439,хорошое приложение НО,"сначала все хорошо, даже отлично, слушаю. но потом стали появляться рекламы, буквально две песни и опять эта реклама. 
когда мне понравилась музыка, например я хочу заново ее начать слушать но почему то я не могу>:( 
ну так все норм , но я бы хотела что бы я могла опять заново слушать музыку.",3,2026-05-18 09:07:38-07:00,~/_\~,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078915903,Spotify,"Amazing, absolute amazing app. Best music streaming app out there and Apple Music people will never evolve like us",5,2026-05-18 09:00:45-07:00,freshberrynuts,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078910266,Still not fixed,Keeps repeating songs i already played thru everytime i open the app.,1,2026-05-18 08:58:58-07:00,Loombandz McGee,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078898462,Es muy buena,Los recomiendo,5,2026-05-18 08:55:13-07:00,El mero dueño,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078875746,The Shuffle is really bad,I didn’t give Spotify 5 stars because the shuffle setting is bad…after a couple songs goes back to the same songs even if you have a lot of songs in the playlist,4,2026-05-18 08:47:54-07:00,Jairoortiz7,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078860204,Please fix CarPlay,"Ever since the glittery disco ball came, Spotify will not display the correct song on CarPlay. Please fix this!",3,2026-05-18 08:42:58-07:00,AnEmommie,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078847231,Micheal,Micheal Jackson is the best put some beats on and listen to him in best quality,5,2026-05-18 08:38:50-07:00,paula  caleb McLaughlin,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078846717,Me en canta,Recordar es Bolver à vivir,5,2026-05-18 08:38:40-07:00,Recordar es bolver à vivir,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078844834,New icon,I know people hating but please keep making fun icons I hate how boring every company has become and I love that you guys made something fun!,5,2026-05-18 08:38:05-07:00,Landy008,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078833846,Spotify!,"I love Spotify. It has made a major impact on my everyday life, definitely one of my favorite apps.",5,2026-05-18 08:34:33-07:00,Abby_murphy!,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078785385,New look 😍😍😍,Spotify - thank you and you team for the new look. It’s so sick! 😍😍😍,5,2026-05-18 08:19:29-07:00,Gunner gonna get ya!,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078782987,Alex,Alex,5,2026-05-18 08:18:43-07:00,Alex nfjtt,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078776244,Good app,Really good music app if ur on a budget and don’t wanna pay for premium,5,2026-05-18 08:16:34-07:00,Ohsobasically,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078759213,Has it all,Find what you want when you want whatever moves you’re in Spotify has it.,5,2026-05-18 08:11:12-07:00,Td fox,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078751360,Where’s Omni man,I couldn’t find Omni man,5,2026-05-18 08:08:46-07:00,Billy bob Mr clean,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078748136,No Please Don’t Interruptions kJust Music!,Free! Always & Forever!,4,2026-05-18 08:07:47-07:00,Amber T.R.B. Foster,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078713337,Best music app,The smart shuffle feature is great for finding recommendations to music you already like. You can search for music via the lyrics. The lossless audio quality is pristine. And Spotify premium gives you 15 hrs/mo of audiobooks.,5,2026-05-18 07:57:04-07:00,Jay from New York,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078707403,Sleep timer,I think the sleep timer should have an option to input your own time. Some days I just want it to go off after 20 minutes but it’s not an option.,5,2026-05-18 07:55:15-07:00,Sandy Squirrel.,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078704380,Autoplay,"I love the app, but I just had to switch to an iPhone and will not allow me to turn off the automatic startup. I do not want Spotify starting up every time I start my car. How do I turn this off?",5,2026-05-18 07:54:19-07:00,Jwerie,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078697326,New icon is terrible,Who thought this monstrosity was a good idea? App works great used it for years. I never leave reviews like this but wake up devs,1,2026-05-18 07:52:06-07:00,Whyst530,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078684706,Recent update broke something in Apple CarPlay,"Something in the new update is causing issues with my Honda’s Apple CarPlay GUI. The Spotify “now playing” screen either won’t update at all to the current song or will show the previous song info while playing current song. Not sure if this needs to be fixed on Spotify or Honda’s end, but either way it started with the most recent update. Also the new icon looks stupid.

On the plus side, I still love Spotify in general. Please fix the recent bugs. Thanks.",4,2026-05-18 07:48:09-07:00,rick.ehenry,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078681573,amazing app,great app,5,2026-05-18 07:47:10-07:00,joka foo,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078663799,Yup,"Honestly, Spotify will eternally be better than all other streaming services.",5,2026-05-18 07:41:37-07:00,honestythapolicy👍,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078647775,The best music appp,It is free barly any adds you can coos for it for free.,5,2026-05-18 07:36:41-07:00,Slay princes 🫅🏻,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078647023,I love it,67,5,2026-05-18 07:36:27-07:00,alssalee,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078644414,Buy Premium,"Spotify premium is so damn good, but the free version is downright awful",4,2026-05-18 07:35:39-07:00,Seven4941,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078635040,Lagging,"It has been slow recently, it takes a while when I tap to play a song.",4,2026-05-18 07:32:47-07:00,dumptruckofaass,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078625629,Love ittttt,I can’t live without it,5,2026-05-18 07:29:51-07:00,ValentinoBeibi,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078604200,Corporate garbage but better than other corporate garbage,The home page is an ads page and this app pushes degenerate slop no matter what genre you’re into but it’s better than SoundCloud,2,2026-05-18 07:23:09-07:00,TensorFlowy,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078602703,good,good,5,2026-05-18 07:22:42-07:00,Bronjames3028,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078598343,Los mejores con los mejores 🔥,Me gusta mucho,5,2026-05-18 07:21:21-07:00,🙂‍↔️🔥,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078595881,Everything!,Music access is great I can listen to TikTok songs and there is so much music even if you don’t have premium! Just a great app because of the connection!,5,2026-05-18 07:20:38-07:00,Im_so_tuff,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078587841,Always my go too,Spotify is always my go to ! To play music and get updated music !  Wish there was less ads though,5,2026-05-18 07:18:11-07:00,Dfrost1990,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078582909,It is great,There is so many songs it doesn’t get better than Spotify,5,2026-05-18 07:16:40-07:00,I’m like a baked potato,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078580835,.,the best app for music. no lie. but the only thing i don’t like is the fact that i get limited song skips per day or 6hours and how i can’t control my own playlist.,3,2026-05-18 07:16:03-07:00,‘ kuh,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078578422,Please fix it,"Spotify used to be one of my favorite music apps, but it’s getting more frustrating every update. Basic features like scrubbing through songs randomly disappear, the timeline slider vanishes for no reason, and the app constantly pushes Premium popups whenever I try to control playback. The experience feels inconsistent because sometimes songs work normally and other times half the controls are disabled depending on where I opened the song from. I understand ads for free users, but removing simple music controls just makes the app annoying to use instead of enjoyable. The playlists and music recommendations are great, but the mobile app experience has become unnecessarily restrictive and buggy.",1,2026-05-18 07:15:18-07:00,PLAYLIST RAGE,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078572628,Guys…,Spotify is 10000x better than apple music #real,5,2026-05-18 07:13:30-07:00,Mrs...Nessbitttttttt,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078571214,New logo=terrible,"App is fine, terrible logo",5,2026-05-18 07:13:05-07:00,Broastwood,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078549330,Very good,Perfect for listening also if you don’t want to listen to ads close out of the app and then go back  in and you skip the ads just don’t press play off the widget,5,2026-05-18 07:06:23-07:00,Lacy Ervin,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078523308,Great!,All ways great songs infinite choices only bad thing is some inappropriate covers of songs and very explicit content available. Also the comments block certain words that should be allowed… such as religious messages.,3,2026-05-18 06:58:24-07:00,Student1748392,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078521916,Spotify is truly horrible,"It doesnt pay artists enough, it pushed popular music in your face too much, it has a terrible interface, and dont even get me started on how it seems to just be completely against albums. Worst streaming app by a mile.",1,2026-05-18 06:57:58-07:00,Shamus the leprechaun,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078506692,Algorithm sucks,Really bad,1,2026-05-18 06:53:16-07:00,Ryeoph,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078500876,Satisfied,"Great Music 
Great Service",5,2026-05-18 06:51:27-07:00,deacon family,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078499907,I LOVE SPOTIFY,The best music app ever!!,5,2026-05-18 06:51:09-07:00,Davis normam,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078498629,💪🏾💪🏾💪🏾,Spotify is the best hands down !,5,2026-05-18 06:50:45-07:00,robbinrich732,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078475609,Great music app,I think that Spotify is an amazing platform for music and I love listening to it.,5,2026-05-18 06:43:36-07:00,Tif and Steph,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078472702,Great collection spotify,Great collection songs,4,2026-05-18 06:42:41-07:00,Mobile checks deposit,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078466728,Buena opción,Muy completa la app y fácil de usar con mucha variedad de música para todos los gustos 👍🏼👍🏼,5,2026-05-18 06:40:49-07:00,JRochaMotolinia,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078466174,Absolutely love,Spotify has been fantastic to me. Best place for music. I find songs I’ve never heard before from way back and well I enjoy listening to new or old songs. And Spotify is where it’s at!! The dj they have on here is amazing and does its job when I throw Halloween bashes.,5,2026-05-18 06:40:39-07:00,YoooNosic,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078448746,My honest review,Peak,5,2026-05-18 06:35:15-07:00,Daki3fkovic,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078439286,Horrible Customer Service!,"I paid for premium: I was charged on credit card, but only received the free version. Impossible to cancel. They keep charging my card, despite contacting them.",1,2026-05-18 06:32:16-07:00,VidaJedi68,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078431273,I can’t delete playlists with ease.,I can’t delete playlists with ease. The app is bricked!,1,2026-05-18 06:29:41-07:00,Fudged ‘Mo,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078424919,App logo,"Change the app logo back, looks terrible. Was completely fine how it was.",3,2026-05-18 06:27:42-07:00,Do better Snapchat!! ..  !,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078410434,Shuffle,"I’ve used this app since the dawn of time. Only consistent thing in my life. However, I’ve hated for soooooo long the shuffle. I have soooooo many songs why is it the same set of songs over and over again. I shouldn’t be able to guess the next song when I have it on shuffle : /",5,2026-05-18 06:22:58-07:00,Lolalynnlawrence,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078400244,The new logo,It is so ugly please change it back,1,2026-05-18 06:19:45-07:00,The internet opinion,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078397657,Logo,Change it back!,1,2026-05-18 06:18:55-07:00,Annoyed from waiting,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078382779,Shuffle,How can you not randomize shuffle?,1,2026-05-18 06:14:09-07:00,dbalkcum,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078381345,More episodes,I feel that their should be more YouTube episodes,4,2026-05-18 06:13:41-07:00,Gnarly gurlipop,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078378184,Great,"I love this app, I’ve been using it for years. The recommendation playlists are great. Everybody complaining about the new icon is boring please don’t change it. If you do change it don’t go back to the old minimalist design. Make it fun!",5,2026-05-18 06:12:39-07:00,Jstaprsn,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078378059,Why is almost everything requiring premium,Okay so I'm listening to music and randomly I can't skip songs or pick songs and when I tried to it told me to pay for premium I'm not asking for everything unlocked because premium is how it makes money but I'm asking (because I don't have the money for premium) is for skipping and picking songs,3,2026-05-18 06:12:37-07:00,The reaper 689,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078363435,App,App is not working keeps loading,1,2026-05-18 06:07:55-07:00,Evfm56,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078355642,Good,I like,5,2026-05-18 06:05:23-07:00,Miguelcoto,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078349452,Love it,Best music streaming app,5,2026-05-18 06:03:19-07:00,Flup555,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078336227,Spotify,100x better than apple music,5,2026-05-18 05:59:04-07:00,Kingzayyy223,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078317644,Solid,Overall great music app but the AI DJ kinda sucks,3,2026-05-18 05:52:57-07:00,matty(46),2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078316810,Poor “DJ” performance,"I used to really enjoy the DJ feature. I’d hear familiar music with variety mixed in. However, now it will only play my most recent 3-4 artists/songs, including brown noise for sleep. It’s the same pattern each time I try to listen: Artist I looked up last week, then brown noise, then same artist.",2,2026-05-18 05:52:41-07:00,TinkleToad,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078289611,Ads,"Too Many ads, I don’t want 4 ads every two songs.",4,2026-05-18 05:43:40-07:00,Colon.Gracie@2004,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078278842,Pls fix Gng,It would be better if Yu could still play music in your playlist without premium subscription,3,2026-05-18 05:40:06-07:00,L22yah,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078276991,Illegible hideous icon,"The mirrorball icon just looks like a damaged image. Complete QA failure, not rolled back in a timely manner despite widespread criticism.",1,2026-05-18 05:39:27-07:00,AmyL1024,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078264944,Fatima,😘🦋💐😘🦋,5,2026-05-18 05:35:24-07:00,la potra de acero,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078254622,Icon 👎,The new icon is very ugly,1,2026-05-18 05:31:58-07:00,Vlad Lazarenko,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078241769,Why I’m Using YouTube More Than Spotify,"I’m gonna start using YouTube more because Spotify doesn’t allow captions when you Chromecast from your phone to the TV. I watch podcasts and videos while I work since I’m a tattoo artist, so captions help a lot when I’m trying to follow along with conversations while focusing on tattooing. ALLOW CAPTIONS ON JOE ROGAN PODCASTS WHEN USING CHROME-CAST🙏",5,2026-05-18 05:27:38-07:00,Paying Customer00,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078240341,recommendations,i’d like to see more variety in the recommended songs it gives me,3,2026-05-18 05:27:09-07:00,masopesos,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078240055,New icon is terrible,I downloaded a photo of the original one and made an iOS shortcut to fix it. Lose the Gen Z'er who pitched that idea.,1,2026-05-18 05:27:03-07:00,bwfc-2014,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078231699,Spotify is Amazing!,Best music app out there,5,2026-05-18 05:24:14-07:00,MG Funk,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078231254,Terrible Icon,Just came out here to say this is probably most horrible app icon I have seen for quite a while and I have been a member for couple of years!,1,2026-05-18 05:24:04-07:00,Aminn1991,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078220654,Stop asking,Stop asking,1,2026-05-18 05:20:31-07:00,Dtuvdibg,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078217737,Stop,Stop making so many adds        It takes away happiness,4,2026-05-18 05:19:31-07:00,Mokashark,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078194416,Ads,This app is pretty good but I’m getting 5 ads every two songs and they all repetitive. It’s gotten to the point where I have most of them memorized. And another thing is that they’ll treat you like you have premium but then troll you the next second like bro make up your mind.🫩,2,2026-05-18 05:11:27-07:00,kiyah beans,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078192753,More song variety,Been enjoying the app except I would love more song variety when picking up again in a playlist. Replays the same song again and again and again,3,2026-05-18 05:10:52-07:00,ttyral,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078191923,R,Just overall better than the other music apps I have tried,5,2026-05-18 05:10:36-07:00,Chunk4rz,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078182765,Uses AI,Spotify uses AI instead of paying real workers despite being a multi-million dollar company who can most definitely afford it.,1,2026-05-18 05:07:24-07:00,ai is booty,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078173984,L,This where I come to find the artists everyone else overlooks. You find them here first.,5,2026-05-18 05:04:20-07:00,Beauty Lou G,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078159057,best music app,"lowk its just tuff and spotify is really yhe goat yhu cant lie apple music as well , top best music app btw my spotify birthday date was NOV 23 2024",5,2026-05-18 04:59:06-07:00,lay best cube solver,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078156643,Updates,"It’s what you expect from a music app, with every update the app becomes more homey. UI is easy to navigate and everything.",5,2026-05-18 04:58:16-07:00,WakaFR,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078153099,App icon IOS,"The new Spotify app icon on the IOS devices is absolute garbage. Not only it looks ugly, there is no way to revert it to its original look. When you try to to be fun and instead you became funny. Please don’t force people into something the wouldn’t like.",2,2026-05-18 04:56:59-07:00,Nikita Olenets,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078152003,COST,COST IS TOO HIGH,5,2026-05-18 04:56:36-07:00,DB041108,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078148837,Needs better shuffling features,Needs a shuffling feature where listeners can shuffle the artists they follow without having to create playlists all the time. Listeners should be able to select from their artists and just shuffle play from there.,3,2026-05-18 04:55:28-07:00,chickadee72,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078143163,Great,I Love it because there is a lot to do,5,2026-05-18 04:53:25-07:00,LeBron James 11494,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078132336,Music!,I genuinely rly like this app. My friend Addy told me about it anddd I love it smm!!!,5,2026-05-18 04:49:28-07:00,Leelee ✌️,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078127124,Latest version CarPlay bug,"After the latest update, the now-playing screen doesn’t change to the current song.",2,2026-05-18 04:47:34-07:00,esimpson1,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078123621,poor algorithms,"i’m really disappointed in the app. It tries to force-feed you certain songs and it starts at the same songs all the time. I have a very extensive playlist and liked songs library yet it tries to feed you certain songs. I think you guys are getting reimbursed for playing some certain music because if they’re in my playlist, they’re coming up every single time. I turned on pretty much. It’s an awful experience. I’m ready to get rid of.  also predicting songs I might like is awful compared to like Pandora Pandora. I’ve got more new music that I actually like that’s where I have to go if I want to find new music.  I like the sun quality of Spotify and things like that but searching for songs and searching for artists. You get a lot of junk you get like artist playlist how lame is that I’m searching for an artist or an album or a song I get a bunch of irrelative stuff. I like Creedence Clearwater Revival songs. I have some of them in my playlist, but you try to force-feed me them all the time and now I’m i’m absolutely sick of hearing them come up. I slept random shuffle yet. You keep doing these certain songs like I said I’m sure you’re getting paid to pay to play. Them and if I go forward, you don’t randomize it again. You play it sooner next time because I didn’t listen to it now you must want to hear it so they give me that same song again and again and again 

Spotify has come become really disappointing like I said Pandora is the place to find music that I actually like and from my liked songs, it learns me much better",2,2026-05-18 04:46:19-07:00,?mdt,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078107507,Spotify,I love Spotify but they should work on the ads they promote and how many. I feel like premium shouldn’t be necessary to get a good listening experience.,4,2026-05-18 04:40:22-07:00,Sashasocute,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078104876,𝓒𝓾𝓽𝓮,1000,5,2026-05-18 04:39:26-07:00,𝓒𝓾𝓽𝓮67,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078099875,disco logo,change the logo back,1,2026-05-18 04:37:33-07:00,kanoyosida,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078096397,Update,I love the disco ball! Finally some whimsy!,5,2026-05-18 04:36:13-07:00,LolaㅡT,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078096105,Spotify benefit,Spotify enables you to have total freedom and discretion in the selection of music that reflects dthe diversity of your musical taste,2,2026-05-18 04:36:07-07:00,powerz bros,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078079441,Logo,I would give 5 stars but the new logo sucks,2,2026-05-18 04:29:57-07:00,Real bs 1,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078072683,Love this!,I am really enjoying Spotify! I love how it puts my genre on a home page. 🩷🌷,5,2026-05-18 04:27:25-07:00,iakailb,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078067824,Awesome,I love it,5,2026-05-18 04:25:37-07:00,Urboyfe,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078066741,Good,Good,5,2026-05-18 04:25:12-07:00,503🇸🇻Barca,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078066023,Mix upgrades please,"I love Spotify and I’ve been using it for 14 years. It’s come a long way with options and I appreciate that. I do wish it would shuffle a bit more, especially with “made for you” and the DJ. It knows some of my fave artists, however, it will always pick and play the same song. I want to hear a variety!",3,2026-05-18 04:24:56-07:00,stacky17,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078064661,New update,The new update where you can pick your own music you’d like to play is cool and all but limiting to 8 songs a day is really restricting and frustrating,5,2026-05-18 04:24:26-07:00,Phantomvoid2,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078051375,SpOtIfY,I really like Spotify because  you don’t have to pay to listen to songs and more I just  i dont know what to put right now.,5,2026-05-18 04:19:26-07:00,MONTER-HIGH,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078050359,Best app ever,This is my favorite app it’s so good I love it so much!!!      💄🦩💕🫧🤍🎧✨🩰🥥,5,2026-05-18 04:19:03-07:00,Ddgvtyhftyrg,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078035348,STOP USING THIS AD!!!!,"I love Spotify , but pls.. STOP USING THE PRIDE AD!!! ITS SUPER ANNOYING AND I HATE IT!! I KEEP LEAVING A THUMBS DOWN AND IT KEEPS COMING BACK!!!",2,2026-05-18 04:13:19-07:00,Mermaidprincessjft,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078024139,App stability has fallen off,"Huge fall in app stability. I keep getting notifications that xyz podcast from 2 years ago failed to download. When i clear the notification it comes back still 😂. 

Even if a podcast or song is downloaded, the app will not realize it, and nothing will load when you have a weak internet connection. whats the point of downloads then? 

Time to go to apple music. Pretty unfortunate that standards at spotify are down so hard.",1,2026-05-18 04:08:55-07:00,proctu,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078017702,10/10,Perfect every morning,5,2026-05-18 04:06:26-07:00,FatimaCuteFun,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078016164,very good,its also free！！！,5,2026-05-18 04:05:51-07:00,keiyly Xeva,2026-05-20T03:33:37.122772+00:00
